0.000000000000000000e+00	-1.933619999999999827e-04	1.127945500000000073e-02	3.354338777039275049e-02	1.927777250755286637e-02
2.040816326530612290e+00	3.886580400000000379e-02	1.047380000000000012e-02	1.405994530513594853e-01	4.016209667673716066e-02
4.081632653061224580e+00	1.013219239999999938e-01	1.289100000000000662e-02	2.377595963746223506e-01	2.570410876132930150e-02
6.122448979591837315e+00	1.664204000000000239e-01	1.127949999999999786e-02	3.552256386706948432e-01	4.176842900302113470e-02
8.163265306122449161e+00	2.299721200000000576e-01	8.056499999999994222e-03	4.491728700906344462e-01	3.373577039274924805e-02
1.020408163265306101e+01	2.935238800000000703e-01	1.208549999999999902e-02	5.607272265861026339e-01	1.767145015105739056e-02
1.224489795918367285e+01	3.586869199999999647e-01	1.289049999999999918e-02	6.607146344410875782e-01	2.570410876132927375e-02
1.428571428571428470e+01	4.233344800000000685e-01	1.047400000000001108e-02	7.777949655589123656e-01	3.855516616314197398e-02
1.632653061224489832e+01	4.893353200000000180e-01	1.047399999999998332e-02	8.799675117824772297e-01	2.409697885196376843e-02
1.836734693877551194e+01	5.541760400000000919e-01	1.047349999999996895e-02	9.865094574018126172e-01	5.462048338368585138e-02
2.040816326530612557e+01	6.177278400000000280e-01	1.047349999999996895e-02	1.084825928700906106e+00	3.373577039274916478e-02
2.244897959183673919e+01	6.804416000000000908e-01	1.369650000000000034e-02	1.202164038670694879e+00	7.550419939577032724e-02
2.448979591836735281e+01	7.478605600000000075e-01	1.208500000000001240e-02	1.306777827190332308e+00	4.337555891238677880e-02
2.653061224489796643e+01	8.117992000000000541e-01	2.255899999999999572e-02	1.418846545015105765e+00	4.819495468277953248e-02
2.857142857142858006e+01	8.799270399999998826e-01	1.127949999999999786e-02	1.513179168580060407e+00	2.891737160120851427e-02
3.061224489795919368e+01	9.446390399999999854e-01	1.289100000000004131e-02	1.639641549244712948e+00	5.783274924471293321e-02
3.265306122448980375e+01	1.010703880000000110e+00	1.530650000000005617e-02	1.737058506344410391e+00	2.731024169184278691e-02
3.469387755102041382e+01	1.074256400000000111e+00	1.369500000000001272e-02	1.854524947432024007e+00	3.694903323262840877e-02
3.673469387755102389e+01	1.142898799999999992e+00	1.047500000000001208e-02	1.959652698489425582e+00	8.353486404833844470e-02
3.877551020408163396e+01	1.207418399999999892e+00	1.127999999999995673e-02	2.072234900302114990e+00	2.409697885196376843e-02
