0.000000000000000000e+00	-7.089927999999999248e-04	9.668130000000000474e-03	3.868411859818731563e-02	7.229172416918429322e-02
2.040816326530612290e+00	3.983261199999999641e-02	8.056750000000001410e-03	1.423986967975830742e-01	3.373626888217521463e-02
4.081632653061224580e+00	1.027397999999999922e-01	1.047379999999999839e-02	2.354461827190331979e-01	4.980148640483382516e-02
6.122448979591837315e+00	1.648736399999999880e-01	1.691899999999998960e-02	3.579244205438065762e-01	1.012093051359516521e-01
8.163265306122449161e+00	2.306166400000000116e-01	8.056499999999994222e-03	4.504581752265860439e-01	4.819495468277944922e-02
1.020408163265306101e+01	2.938460000000000516e-01	9.668000000000009919e-03	5.555864048338368111e-01	2.891637462235646661e-02
1.224489795918367285e+01	3.596536399999999967e-01	1.289100000000001356e-02	6.595579794561933218e-01	2.891737160120845876e-02
1.428571428571428470e+01	4.230766400000000038e-01	1.611350000000000282e-02	7.781806767371600708e-01	1.172736253776434784e-01
1.632653061224489832e+01	4.882396399999999748e-01	9.668000000000009919e-03	8.687865135951660100e-01	2.731024169184289793e-02
1.836734693877551194e+01	5.534671599999999581e-01	6.445500000000048413e-03	9.856099432024170159e-01	3.694903323262846428e-02
2.040816326530612557e+01	6.166321200000000058e-01	1.047400000000003883e-02	1.086625595166162972e+00	6.586640483383691957e-02
2.244897959183673919e+01	6.823752399999999385e-01	1.289099999999998580e-02	1.201649757099697791e+00	2.409697885196376843e-02
2.448979591836735281e+01	7.480539600000000178e-01	1.047400000000003883e-02	1.305107050151057324e+00	3.694903323262840877e-02
2.653061224489796643e+01	8.151507199999999953e-01	1.289049999999997143e-02	1.425272193353474437e+00	4.016229607250753481e-02
2.857142857142858006e+01	8.795402799999999521e-01	1.127949999999999786e-02	1.519091013897280851e+00	1.301256797583081048e-01
3.061224489795919368e+01	9.444455999999999962e-01	1.047399999999998332e-02	1.632573048942597804e+00	4.498169184290028849e-02
3.265306122448980375e+01	1.011090999999999962e+00	1.208650000000005553e-02	1.740657121450150946e+00	3.212963746223565509e-02
3.469387755102041382e+01	1.074771200000000038e+00	1.611499999999999044e-02	1.855424940181268800e+00	3.534290030211489214e-02
3.673469387755102389e+01	1.141739999999999977e+00	1.289000000000006807e-02	1.956439874320241357e+00	3.373577039274916478e-02
3.877551020408163396e+01	1.203099600000000047e+00	1.047500000000001208e-02	2.067348906344410597e+00	7.068580060422956224e-02
4.081632653061224403e+01	1.270970000000000155e+00	1.047500000000001208e-02	2.167853148036253508e+00	4.016827794561926568e-02
4.285714285714285410e+01	1.335939600000000116e+00	1.369500000000001272e-02	2.286863709969788161e+00	2.730725075528703250e-02
4.489795918367346417e+01	1.404518799999999956e+00	1.127999999999995673e-02	2.388776483383685534e+00	2.892235649546825646e-02
4.693877551020407424e+01	1.471165200000000173e+00	1.289000000000006807e-02	2.497761425981873007e+00	2.730725075528703250e-02
4.897959183673468431e+01	1.535167600000000077e+00	1.127999999999995673e-02	2.608287299093655420e+00	2.730725075528703250e-02
5.102040816326529438e+01	1.620052800000000293e+00	1.128000000000006775e-02	2.763281619335347106e+00	1.044235649546828293e-01
