0.000000000000000000e+00	-6.445439999999999058e-05	8.056759999999999616e-03	3.444298890634441696e-02	3.694913293051359238e-02
2.040816326530612290e+00	3.854352800000000745e-02	9.668149999999998620e-03	1.373864932930513594e-01	3.373616918429003103e-02
4.081632653061224580e+00	1.022886240000000085e-01	1.047359999999999958e-02	2.387877607250754874e-01	2.249084592145014425e-02
6.122448979591837315e+00	1.659048800000000046e-01	8.862499999999995381e-03	3.507275891238670340e-01	5.140722054380664208e-02
8.163265306122449161e+00	2.322279999999999900e-01	1.208499999999999852e-02	4.495585812688820959e-01	2.409697885196374068e-02
1.020408163265306101e+01	2.958442400000000361e-01	8.862499999999995381e-03	5.640684616314198818e-01	2.570410876132927375e-02
1.224489795918367285e+01	3.591381200000000051e-01	1.047400000000001108e-02	6.622567613293051103e-01	3.052250755287009079e-02
1.428571428571428470e+01	4.237856399999999635e-01	8.862499999999995381e-03	7.777951250755287260e-01	2.088471299093657557e-02
1.632653061224489832e+01	4.876597199999999632e-01	2.175350000000000894e-02	8.744412181268882422e-01	2.731024169184289793e-02
1.836734693877551194e+01	5.535315199999999436e-01	1.127949999999999786e-02	9.885658658610272376e-01	3.694903323262840877e-02
2.040816326530612557e+01	6.179212399999999272e-01	1.047349999999996895e-02	1.092794102719033100e+00	5.943987915407854955e-02
2.244897959183673919e+01	6.844378400000000751e-01	8.862499999999995381e-03	1.203191883987915212e+00	4.016229607250764583e-02
2.448979591836735281e+01	7.469582399999999955e-01	8.057000000000036355e-03	1.303050880966767133e+00	2.731123867069489008e-02
2.653061224489796643e+01	8.126370399999999217e-01	1.127949999999999786e-02	1.416019033232628122e+00	4.016329305135953043e-02
2.857142857142858006e+01	8.815385199999998811e-01	9.668500000000024297e-03	1.522432567975830597e+00	2.088471299093663108e-02
3.061224489795919368e+01	9.452191599999999472e-01	1.047399999999998332e-02	1.642983103323262473e+00	3.373676737160127143e-02
3.265306122448980375e+01	1.012573199999999840e+00	1.208500000000001240e-02	1.742842020543806436e+00	2.891737160120851427e-02
3.469387755102041382e+01	1.077542399999999789e+00	1.289499999999998980e-02	1.849769677341389862e+00	2.409697885196376843e-02
3.673469387755102389e+01	1.143865999999999827e+00	2.175000000000004707e-02	1.958753583081570993e+00	3.373577039274927580e-02
3.877551020408163396e+01	1.208126800000000056e+00	1.853499999999996817e-02	2.065037510574017965e+00	2.892235649546825646e-02
4.081632653061224403e+01	1.273998399999999975e+00	1.208499999999990138e-02	2.163741367975830610e+00	1.172776132930513360e-01
4.285714285714285410e+01	1.340192000000000050e+00	1.530999999999993477e-02	2.278764253776434767e+00	9.478277945619333067e-02
4.489795918367346417e+01	1.403615999999999753e+00	1.450499999999999012e-02	2.390062187311178032e+00	5.141419939577050041e-02
