0.000000000000000000e+00	-3.222695999999999070e-04	7.251084999999999996e-03	3.328636183685799999e-02	3.052320543806646275e-02
2.040816326530612290e+00	3.951035600000000342e-02	7.251100000000001641e-03	1.432983545619335441e-01	2.249084592145014425e-02
4.081632653061224580e+00	1.035777999999999976e-01	1.127965000000000217e-02	2.367313522658610059e-01	2.088371601208458342e-02
6.122448979591837315e+00	1.667427600000000176e-01	1.208499999999999852e-02	3.549686574018126040e-01	3.855616314199396960e-02
8.163265306122449161e+00	2.299721599999999810e-01	1.127949999999999786e-02	4.498154827794560995e-01	2.088471299093654782e-02
1.020408163265306101e+01	2.942972400000000155e-01	1.127949999999999786e-02	5.612411891238670014e-01	2.570410876132932926e-02
1.224489795918367285e+01	3.599760799999999761e-01	1.369650000000000034e-02	6.672690924471298413e-01	6.104700906344411038e-02
1.428571428571428470e+01	4.274594800000000028e-01	8.862000000000008759e-03	7.756105450151057346e-01	5.783274924471298872e-02
1.632653061224489832e+01	4.870151600000000580e-01	1.047400000000001108e-02	8.759835045317221347e-01	3.694903323262840877e-02
1.836734693877551194e+01	5.530158799999999042e-01	7.251000000000007439e-03	9.848387601208459241e-01	2.409697885196371292e-02
2.040816326530612557e+01	6.188879999999999937e-01	1.047349999999996895e-02	1.091508797583081503e+00	3.212963746223565509e-02
2.244897959183673919e+01	6.832776400000000194e-01	1.208550000000002678e-02	1.203834496676737142e+00	2.891637462235652212e-02
2.448979591836735281e+01	7.465070400000000106e-01	1.289049999999997143e-02	1.307163378851963653e+00	2.249084592145014425e-02
2.653061224489796643e+01	8.150218000000001295e-01	1.289049999999997143e-02	1.424629740181268645e+00	5.783274924471293321e-02
2.857142857142858006e+01	8.798627199999999871e-01	7.250999999999951928e-03	1.521918206646525551e+00	3.534190332326279244e-02
3.061224489795919368e+01	9.474105999999998806e-01	1.047400000000003883e-02	1.633858354078549624e+00	6.104601208459206618e-02
3.265306122448980375e+01	1.010123199999999777e+00	1.047500000000001208e-02	1.743741614501510107e+00	3.534290030211489214e-02
3.469387755102041382e+01	1.078251600000000199e+00	1.772499999999999076e-02	1.866091736555890668e+00	7.550419939577032724e-02
3.673469387755102389e+01	1.141609600000000224e+00	1.047500000000001208e-02	1.958753343806646230e+00	2.249084592145014425e-02
3.877551020408163396e+01	1.209287200000000118e+00	1.450500000000010115e-02	2.071594441087612815e+00	3.213262839879151705e-02
4.081632653061224403e+01	1.275675200000000009e+00	1.288999999999995705e-02	2.175821003021148226e+00	2.571208459214499240e-02
4.285714285714285410e+01	1.338775999999999966e+00	1.288999999999995705e-02	2.279407105740181461e+00	2.730725075528703250e-02
4.489795918367346417e+01	1.406710399999999694e+00	1.047500000000001208e-02	2.398029244712990504e+00	2.891238670694855351e-02
4.693877551020407424e+01	1.469746799999999798e+00	1.450000000000006839e-02	2.498275069486404654e+00	2.891238670694855351e-02
4.897959183673468431e+01	1.538582800000000139e+00	1.288999999999995705e-02	2.610214259818731009e+00	3.052749244712999951e-02
5.102040816326529438e+01	1.624627999999999961e+00	1.288999999999995705e-02	2.775872265861027088e+00	2.088670694864050437e-02
5.306122448979590445e+01	1.705003999999999742e+00	1.127999999999995673e-02	2.897194223564954374e+00	2.892235649546825646e-02
5.510204081632651452e+01	1.771649599999999714e+00	1.449999999999995737e-02	2.989215371601208648e+00	2.410694864048324934e-02
5.714285714285712459e+01	1.839712400000000025e+00	1.289499999999998980e-02	3.102311057401812011e+00	3.856314199395775161e-02
5.918367346938773466e+01	1.902877999999999847e+00	1.450499999999999012e-02	3.213481377643504278e+00	2.730725075528681045e-02
6.122448979591834473e+01	1.971069600000000088e+00	1.288999999999995705e-02	3.328374815709969070e+00	3.855317220543804518e-02
6.326530612244895480e+01	2.036683200000000138e+00	1.127999999999995673e-02	3.431836495468277626e+00	3.534290030211478112e-02
6.530612244897956487e+01	2.104426000000000130e+00	1.370000000000004547e-02	3.541333486404833586e+00	3.051752265861029656e-02
6.734693877551018204e+01	2.170942000000000149e+00	1.369500000000001272e-02	3.659183564954682222e+00	3.051752265861029656e-02
6.938775510204079922e+01	2.234816000000000358e+00	1.046999999999997932e-02	3.759943033232628018e+00	4.016827794561926568e-02
7.142857142857141639e+01	2.303718799999999955e+00	8.859999999999867981e-03	3.882291480362537239e+00	7.389607250755282630e-02
7.346938775510203357e+01	2.367978399999999706e+00	1.127999999999995673e-02	3.981251601208458446e+00	9.638791540785485168e-02
7.551020408163265074e+01	2.437330799999999797e+00	1.208499999999990138e-02	4.103603238670695319e+00	4.980906344410876430e-02
7.755102040816326792e+01	2.504492000000000385e+00	1.369500000000001272e-02	4.202946199395770854e+00	2.088670694864050437e-02
7.959183673469388509e+01	2.572425999999999657e+00	9.665000000000034674e-03	4.325426247734138308e+00	1.928157099697854274e-02
8.163265306122450227e+01	2.639007199999999997e+00	1.127999999999995673e-02	4.428497111782477624e+00	3.212265861027203961e-02
8.367346938775511944e+01	2.704751200000000022e+00	7.255000000000011440e-03	4.542236447129909038e+00	2.249184290030246947e-02
8.571428571428573662e+01	2.771138800000000568e+00	8.860000000000090026e-03	4.640809740181269127e+00	1.220900302114801411e-01
8.775510204081635379e+01	2.837332400000000199e+00	9.669999999999845386e-03	4.763161377643503336e+00	3.213262839879129501e-02
8.979591836734697097e+01	2.905526000000000053e+00	1.127999999999995673e-02	4.880237800604229292e+00	5.783474320241680650e-02
9.183673469387758814e+01	2.972299200000000141e+00	7.249999999999978684e-03	4.984599951661630612e+00	4.177341389728100873e-02
9.387755102040820532e+01	3.039009599999999978e+00	1.047500000000001208e-02	5.093580906344411297e+00	3.534290030211478112e-02
9.591836734693882249e+01	3.105589600000000061e+00	1.127500000000014602e-02	5.202308229607250034e+00	3.855317220543782314e-02
9.795918367346943967e+01	3.171720399999999884e+00	8.865000000000122782e-03	5.322471299093656683e+00	4.498368580060449484e-02
1.000000000000000568e+02	3.259636800000000001e+00	1.046999999999997932e-02	5.485178247734137535e+00	4.819395770392753686e-02
