0.000000000000000000e+00	5.800864000000000844e-04	8.862435000000000104e-03	2.891671200000000067e-02	2.891667371601207986e-02
2.040816326530612290e+00	3.751226000000000560e-02	5.639749999999998931e-03	1.362298303323262738e-01	3.212963746223564815e-02
4.081632653061224580e+00	1.038999840000000008e-01	1.530800000000000216e-02	2.342895038066464819e-01	2.891627492447128300e-02
6.122448979591837315e+00	1.650024000000000213e-01	8.056500000000008099e-03	3.531693099697884586e-01	8.353685800604226941e-02
8.163265306122449161e+00	2.320991199999999921e-01	7.250999999999993562e-03	4.511006283987915033e-01	2.891637462235649436e-02
1.020408163265306101e+01	2.954574799999999946e-01	9.668000000000009919e-03	5.645828229607250393e-01	4.176842900302116246e-02
1.224489795918367285e+01	3.596536399999999967e-01	1.208549999999999902e-02	6.569876882175226251e-01	2.891637462235652212e-02
1.428571428571428470e+01	4.241078800000000482e-01	1.127949999999999786e-02	7.767671202416918108e-01	1.076348338368580265e-01
1.632653061224489832e+01	4.900442799999999988e-01	1.369650000000000034e-02	8.775257111782477359e-01	3.052250755287009079e-02
1.836734693877551194e+01	5.549495199999999739e-01	1.047399999999998332e-02	9.925498731117823326e-01	4.337555891238672329e-02
2.040816326530612557e+01	6.177278400000000280e-01	1.289049999999997143e-02	1.092537280966767277e+00	5.622661631419931250e-02
2.244897959183673919e+01	6.848890399999999490e-01	1.208499999999995689e-02	1.203320613897280733e+00	1.606531722054387740e-02
2.448979591836735281e+01	7.507609199999998317e-01	1.047400000000003883e-02	1.298167279758308146e+00	4.016229607250753481e-02
2.653061224489796643e+01	8.135394799999999815e-01	1.127949999999999786e-02	1.415890622356495321e+00	3.212864048338365947e-02
2.857142857142858006e+01	8.816673999999999900e-01	1.853050000000000530e-02	1.522946530513595409e+00	2.731024169184289793e-02
3.061224489795919368e+01	9.453478800000000293e-01	1.852999999999999092e-02	1.636043253172205558e+00	3.373577039274916478e-02
3.265306122448980375e+01	1.012379200000000257e+00	1.208500000000001240e-02	1.735002416918428825e+00	3.694903323262840877e-02
3.469387755102041382e+01	1.077027199999999851e+00	9.665000000000034674e-03	1.851954656193353310e+00	4.337555891238677880e-02
3.673469387755102389e+01	1.144768400000000019e+00	1.127999999999995673e-02	1.960681022356495440e+00	4.498069486404829981e-02
