0.000000000000000000e+00	1.224628000000000175e-03	9.668110000000000592e-03	3.187263864652568196e-02	3.212969728096676941e-02
2.040816326530612290e+00	3.976816400000000168e-02	9.668149999999998620e-03	1.370009256797583286e-01	1.606491842900301115e-02
4.081632653061224580e+00	1.023531200000000058e-01	9.668150000000000355e-03	2.420007444108760730e-01	5.943987915407854955e-02
6.122448979591837315e+00	1.659692800000000246e-01	1.208549999999999902e-02	3.468720725075528644e-01	6.425927492447128242e-02
8.163265306122449161e+00	2.308744799999999930e-01	1.127899999999999736e-02	4.460885365558912574e-01	2.249084592145014425e-02
1.020408163265306101e+01	2.952640800000000398e-01	1.047399999999998332e-02	5.625264942598187101e-01	3.212963746223565509e-02
1.224489795918367285e+01	3.571399200000000551e-01	9.668000000000009919e-03	6.667551299093654738e-01	2.891737160120845876e-02
1.428571428571428470e+01	4.235278399999999888e-01	9.668499999999996541e-03	7.771526719033233777e-01	2.088371601208458342e-02
1.632653061224489832e+01	4.902377199999999879e-01	8.862499999999995381e-03	8.737986851963746027e-01	4.498169184290034400e-02
1.836734693877551194e+01	5.553361999999999465e-01	1.208500000000001240e-02	9.880519033232628701e-01	4.980208459214498229e-02
2.040816326530612557e+01	6.175988399999999823e-01	1.127949999999999786e-02	1.094336628398791422e+00	2.731024169184289793e-02
2.244897959183673919e+01	6.819886400000000348e-01	1.369650000000000034e-02	1.194709827190332030e+00	1.108470996978852124e-01
2.448979591836735281e+01	7.474094399999999805e-01	1.450199999999995937e-02	1.304850148640483321e+00	2.249084592145014425e-02
2.653061224489796643e+01	8.165043199999999501e-01	1.369650000000000034e-02	1.417432669486404784e+00	2.249084592145014425e-02
2.857142857142858006e+01	8.779289599999999805e-01	1.369650000000000034e-02	1.520247589123866705e+00	2.409697885196376843e-02
3.061224489795919368e+01	9.450900399999998536e-01	1.369650000000000034e-02	1.638227912990936286e+00	3.855516616314202949e-02
3.265306122448980375e+01	1.010381599999999880e+00	1.369749999999997359e-02	1.745412311782477355e+00	3.694903323262840877e-02
3.469387755102041382e+01	1.078058799999999984e+00	1.128000000000006775e-02	1.854653358308156808e+00	2.570311178247728159e-02
3.673469387755102389e+01	1.143286000000000024e+00	1.208500000000001240e-02	1.953484190936555676e+00	5.140821752265865852e-02
3.877551020408163396e+01	1.209222800000000042e+00	1.370000000000004547e-02	2.065678687613292652e+00	6.265114803625369821e-02
4.081632653061224403e+01	1.274966800000000067e+00	1.449999999999995737e-02	2.177233522658610365e+00	2.249184290030224742e-02
4.285714285714285410e+01	1.339354800000000179e+00	1.369999999999993445e-02	2.284291504531722250e+00	3.373776435045326011e-02
4.489795918367346417e+01	1.406838799999999612e+00	1.450000000000006839e-02	2.397771625377643101e+00	4.498368580060427280e-02
4.693877551020407424e+01	1.473484800000000039e+00	1.289000000000006807e-02	2.496989365558912155e+00	2.730725075528703250e-02
4.897959183673468431e+01	1.541032399999999969e+00	1.369500000000001272e-02	2.613942960725075260e+00	3.373776435045303806e-02
5.102040816326529438e+01	1.623340800000000028e+00	2.175499999999996881e-02	2.781913160120846218e+00	6.425528700906334156e-02
5.306122448979590445e+01	1.706357200000000018e+00	1.208499999999990138e-02	2.893469510574018244e+00	6.908066465256781918e-02
5.510204081632651452e+01	1.771067999999999865e+00	1.047499999999990106e-02	2.990115045317220055e+00	4.980906344410876430e-02
5.714285714285712459e+01	1.837455999999999978e+00	1.369500000000001272e-02	3.103598356495468114e+00	2.571208459214499240e-02
5.918367346938773466e+01	1.904939600000000066e+00	1.208500000000001240e-02	3.213994223564955011e+00	2.731722054380651341e-02
6.122448979591834473e+01	1.968621200000000071e+00	1.047500000000001208e-02	3.326191830815710127e+00	3.855317220543804518e-02
6.326530612244895480e+01	2.035007199999999905e+00	1.208499999999990138e-02	3.438261027190331998e+00	2.409697885196376843e-02
6.530612244897956487e+01	2.101459599999999650e+00	1.369500000000001272e-02	3.541975540785498477e+00	9.156253776435058223e-02
6.734693877551018204e+01	2.169587600000000283e+00	1.369500000000001272e-02	3.668053486404833308e+00	5.462447129909354243e-02
6.938775510204079922e+01	2.237137199999999826e+00	9.670000000000067431e-03	3.767910888217522292e+00	4.658882175226579381e-02
7.142857142857141639e+01	2.303137599999999896e+00	1.450000000000017941e-02	3.879464845921449356e+00	2.891238670694855351e-02
7.346938775510203357e+01	2.367656399999999994e+00	1.289500000000010083e-02	3.996031613293050455e+00	1.092389728096676144e-01
7.551020408163265074e+01	2.434623999999999899e+00	1.208500000000012342e-02	4.106172253776434466e+00	1.221000000000002916e-01
7.755102040816326792e+01	2.505330799999999858e+00	1.047500000000001208e-02	4.209759154078549059e+00	2.570211480362551149e-02
7.959183673469388509e+01	2.571458399999999589e+00	8.859999999999867981e-03	4.325166235649545499e+00	3.534290030211478112e-02
8.163265306122450227e+01	2.638103999999999782e+00	6.445000000000034035e-03	4.429395987915407673e+00	4.498368580060405075e-02
8.367346938775511944e+01	2.706941599999999948e+00	1.047500000000001208e-02	4.550075891238670067e+00	8.193172205438080391e-02
8.571428571428573662e+01	2.770880400000000243e+00	1.127499999999992397e-02	4.654176435045316751e+00	7.229093655589108325e-02
8.775510204081635379e+01	2.840039200000000097e+00	1.208999999999993413e-02	4.763549003021148032e+00	4.819395770392753686e-02
8.979591836734697097e+01	2.907716800000000212e+00	8.865000000000122782e-03	4.874842151057401374e+00	2.570211480362551149e-02
9.183673469387758814e+01	2.970752400000000293e+00	1.289000000000006807e-02	4.984596761329304293e+00	5.461450151057406499e-02
9.387755102040820532e+01	3.038944000000000312e+00	7.250000000000200728e-03	5.097950864048337749e+00	4.337854984894252974e-02
9.591836734693882249e+01	3.107781600000000033e+00	9.670000000000067431e-03	5.204238380664651942e+00	2.892235649546825646e-02
9.795918367346943967e+01	3.172493199999999902e+00	8.060000000000178133e-03	5.325301123867069109e+00	5.140422960725057888e-02
1.000000000000000568e+02	3.259442400000000184e+00	6.445000000000034035e-03	5.485693486404833230e+00	1.928157099697854274e-02
